ATCOCode,Node
3100Z284872,55617
3100Z284873,55617
3100Z284875,55617
3100Z284880,55617
3100Z284881,55617
3100Z285815,55613
3100Z301798,55613
3100Z292814,55613
3100Z292857,55617
3100Z292864,55617
3100Z292866,55617
3100Z292867,55617
3100Z292911,55604
3100Z297816,55613
3100Z297866,55617
3100Z297889,55617
3100Z297903,55617
3100Z297904,55617
3100Z298794,55607
3100Z298802,55613
3100Z296804,55613
3100Z296805,55613
3100Z282877,55617
3100Z282878,55617
3100Z282879,55617
3100Z282918,55604
3100Z282928,55604
3100Z283865,55617
3100Z298870,55617
3100Z288910,55604
3100Z289815,55613
3100Z289816,55613
3100Z298834,55609
3100Z298848,55609
3100Z285864,55617
3100Z285868,55617
3100Z296812,55613
3100Z296818,55613
3100Z296834,55609
3100Z296866,55617
3100Z296870,55617
3100Z297814,55613
3100Z297815,55613
3100Z283867,55617
3100Z283868,55617
3100Z283875,55617
3100Z288867,55617
3100Z288868,55617
3100Z288836,55609
3100Z288837,55609
3100Z288860,55617
3100Z288861,55617
3100Z293935,55604
3100Z294811,55613
3100Z286863,55617
3100Z286864,55617
3100Z286867,55617
3100Z286868,55617
3100Z286875,55617
3100Z286881,55617
3100Z286914,55604
3100Z286930,55604
3100Z287817,55613
3100Z287818,55613
3100Z287866,55617
3100Z298888,55617
3100Z292581,55613
3100Z292810,55613
3100Z293809,55613
3100Z294810,55613
3100Z287930,55604
3100Z290815,55613
3100Z290882,55617
3100Z290933,55604
3100Z291864,55617
3100Z291871,55613
3100Z291872,55613
3100Z291933,55604
3100Z295847,55609
3100Z295864,55617
3100Z301793,55607
3100Z301794,55607
3100Z298889,55617
3100Z298890,55617
3100Z298891,55617
3100Z299819,55613
3100Z299848,55609
3100Z281871,55617
3100Z281879,55617
3100Z281926,55604
3100Z282830,55609
3100Z282831,55609
3100Z282862,55617
3100Z282863,55617
3100Z285847,55609
3100Z285863,55617
3100Z281849,55609
3100Z281870,55617
3100Z300798,55613
3100Z293865,55617
3100Z293866,55617
3100Z293868,55617
3100Z293911,55604
3100Z301805,55613
3100Z301806,55613
3100Z301807,55613
3100Z301809,55613
3100Z301813,55613
3100Z301848,55609
3100Z301849,55609
3100Z301865,55617
3100Z285871,55617
3100Z285872,55617
3100Z285875,55617
3100Z285915,55604
3100Z286847,55609
3100Z300800,55613
3100Z300807,55613
3100Z300813,55613
3100Z300865,55617
3100Z300888,55617
3100Z292813,55613
3100Z296811,55613
3100Z287875,55617
3100Z287881,55617
3100Z287882,55617
3100Z294815,55613
3100Z294816,55613
3100Z294868,55617
3100Z294869,55617
3100Z295805,55613
3100Z295817,55613
3100Z302801,55613
3100Z302809,55613
3100Z302811,55613
3100Z302812,55613
3100Z302834,55609
3100Z302835,55609
3100Z302897,55617
3100Z295846,55609
3100Z281815,55613
3100Z295818,55613
3100Z295819,55613
3100Z289912,55604
3100Z307820,55613
3100Z307833,55609
3100Z307834,55609
3100Z310813,55613
3100Z310814,55613
3100Z310820,55613
3100Z309881,55617
3100Z314807,55613
3100Z305814,55613
3100Z305819,55613
3100Z254786,55606
3100Z312817,55613
3100Z312818,55613
3100Z306835,55609
3100Z306836,55609
3100Z306882,55617
3100Z306883,55617
3100Z307810,55613
3100Z306834,55609
3100Z303819,55613
3100Z303845,55609
3100Z319804,55613
3100Z319805,55613
3100Z308820,55613
3100Z308874,55617
3100Z308875,55617
3100Z308881,55617
3100Z309813,55613
3100Z309814,55613
3100Z309877,55617
3100Z309878,55617
3100Z309879,55617
3100Z309880,55617
3100Z307815,55613
3100U232003,55604
3100Z312824,55613
3100Z310821,55613
3100Z308810,55613
3100Z308815,55613
3100Z424593,55604
3100Z424594,55604
3100Z424595,55604
3100Z308798,55613
3100Z306832,55609
3100Z306833,55609
3100Z304884,55617
3100Z306806,55613
3100Z306807,55613
3100Z305820,55613
3100Z318808,55613
3100Z318809,55613
3100Z318810,55613
3100Z318814,55613
3100Z318815,55613
3100Z319795,55613
3100Z319799,55613
3100Z319800,55613
3100Z311800,55613
3100Z311805,55613
3100Z311879,55617
3100Z303796,55607
3100Z303799,55613
3100Z303803,55613
3100Z311882,55617
3100Z312805,55613
3100Z304885,55617
3100Z315800,55613
3100Z315805,55613
3100Z315810,55613
3100Z315811,55613
3100Z31581A,55613
3100Z31581B,55613
3100Z31581C,55613
3100Z31581D,55613
3100Z31581E,55613
3100Z31581F,55613
3100Z31581L,55613
3100Z31581X,55613
3100Z316797,55613
3100Z316881,55617
3100Z305832,55609
3100Z305838,55609
3100Z305871,55617
3100Z305872,55617
3100Z306793,55607
3100Z306800,55613
3100Z306801,55613
3100Z305808,55613
3100Z305809,55613
3100Z319806,55613
3100Z310799,55613
3100Z310802,55613
3100Z310803,55613
3100Z310808,55613
3100Z310809,55613
3100Z303804,55613
3100Z313886,55617
3100Z312879,55617
3100Z312880,55617
3100Z313796,55613
3100Z313801,55613
3100Z313804,55613
3100Z313805,55613
3100Z313807,55613
3100Z313880,55617
3100Z313883,55617
3100Z313884,55617
3100Z317797,55613
3100Z317804,55613
3100Z318804,55613
3100Z318805,55613
3100Z318807,55613
3100Z303814,55613
3100Z310879,55617
3100Z314801,55613
3100Z314802,55613
3100Z308793,55607
3100Z308797,55613
3100Z304799,55613
3100Z304804,55613
3100Z304805,55613
3100Z304806,55613
3100Z304814,55613
3100Z304841,55609
3100Z304842,55609
3100Z304845,55609
3100Z200861,55572
3100MRPTHRP1,55583
3100U179127,55577
3100U014397,55558
3100U165236,55584
3100Y879663,55541
3100Y879664,55541
3100T998528,55554
3100T999528,55554
3100T999529,55554
3100T999536,55556
3100Z212794,55583
3100U213171,55584
3100Y845644,55541
3100Y714653,55541
3100Z286872,55617
3100Z276873,55617
3100Z285870,55617
3100Y929633,55547
3100Z136778,55587
31000Z294810,55613
31000Z292810,55613
31000Z292581,55613
31000Z292580,55613
31000Z293809,55613
3100Z170907,55573
3100Z170908,55573
3100Z176892,55573
3100Z176893,55573
3100Z075798,55587
3100U183136,55584
3100U183137,55584
3100U183255,55584
3100T989510,55553
3100T990510,55553
3100Z255851,55609
3100U009055,55573
3100MRPTHRP0,55583
3100Z184871,55572
3100Z185871,55572
3100U268039,55584
3100U268034,55584
3100U266043,55584
3100Z19886Y,55572
3100U269039,55584
3100Z298792,55607
3100Z201870,55572
3100Y938639,55548
3100Y927637,55547
3100U118089,55573
3100U126423,55558
3100U127421,55558
3100U193226,55584
3100U193244,55584
3100Y951744,55549
3100Y951745,55549
3100U099062,55573
3100U099063,55573
3100Y713653,55541
3100Y720868,55543
3100Y720869,55543
3100Y928637,55547
3100Z186825,55583
3100Z186826,55583
3100Y841833,55543
3100U273044,55584
3100Z299792,55607
3100Z287883,55617
3100Z203854,55583
3100U235040,55584
3100Y93963A,55548
3100U191117,55577
3100Y93963B,55548
3100Y93963E,55548
3100Y93963D,55548
3100Y93963C,55548
3100Z293813,55613
3100U190121,55577
3100Z294813,55613
3100Z300974,55607
3100Z292812,55613
3100Z292858,55617
3100Z305839,55609
3100Z297818,55613
3100Z298816,55613
3100Z298820,55613
3100Y671563,55534
3100Y671564,55534
3100Y931635,55547
3100Y931636,55548
3100Y931637,55548
3100Y931713,55549
3100Y932713,55549
3100U075151,55573
3100U075152,55573
3100Y927634,55547
3100Y927635,55547
3100Z299816,55613
3100Z19886Z,55572
3100U267033,55584
3100Y917692,55547
3100U267043,55584
3100Y920712,55549
3100Y936645,55548
3100U234006,55604
3100ACKLNGT0,55584
3100Z201861,55572
3100Z136779,55587
3100Z258821,55609
3100Z258822,55609
3100Z299794,55607
3100U228235,55584
3100Y813644,55541
3100Y813645,55541
3100T713050,5267
3100U062015,55573
3100U063015,55573
3100U204202,55584
3100Z076798,55587
3100T955071,55573
3100U118086,55573
3100Z257773,55606
3100ACKLNGT1,55584
3100Y964691,55555
3100Y964692,55555
3100Y974994,55543
3100Y974996,55543
3100Z189818,55583
3100Z214794,55583
3100Z63336,55577
3100U264680,55584
3100Z63334,55572
3100Z63337,55577
3100Z63335,55583
3100U266240,55584
3100Z63333,55572
3100Z063339,55558
3100U187117,55577
3100U189120,55577
3100U187118,55577
3100U192118,55577
3100U191118,55577
410000070500,5679
410000070501,5400
6010808,51479
6010809,51479
601081,51672
6010810,51479
6010731519,51478
6010731520,51478
6010731521,52173
6010731523,52173
6010731525,51674
6010731526,51674
6010731527,51479
6010731529,51479
6010731530,51479
6010731531,51479
6010161,51631
6010180,51678
6010181,51678
6010158,51632
6010159,51632
6010636,52174
6010637,52174
6010286,51678
6010287,51678
6010814,51479
6010816,51479
6010817,51479
6010818,51479
601082,51672
601083,51672
6010680,51479
6010681,51479
6010270,51678
6010731514,51633
6010731551,51672
60101014,51481
60101015,51481
6010731536,50434
6010731537,50434
6010731538,51479
6010731539,51481
6010731540,51479
6010731541,51481
6010731543,51678
6010731549,51479
6010731644,50434
60101265,50434
60101266,50434
6010360,51674
6010361,51674
6010362,51674
6010453,52173
6010507,52173
6010508,52173
6010509,52173
6010510,52173
6010513,52173
6010395,51688
6010396,51688
6010439,52173
601078,51672
6010780,51479
6010781,51479
6010787,51479
6010788,51479
601079,51672
6010795,51479
6010796,51479
6010886,51479
6010891,51479
6010925,51478
6010940,51479
6010101,51633
60101010,51481
60101013,51481
6010861,51479
60101002,51481
6010731535,51479
60101341,51672
60101342,51672
60101343,51672
60101344,51672
601073,51678
6010731500,51678
6010731501,51479
6010272,51678
6010285,51678
6010295,51672
6010296,51672
60103,52173
6010314,51672
6010731534,51479
60101107,51481
60101111,51481
60101112,51481
60101125,51479
6010451,52173
6010452,52173
60101259,51672
60101264,50434
6010797,51479
6010798,51479
601080,51672
6010805,51479
6010806,51479
6010388,51688
6010389,51688
6010390,51688
6010391,51688
6010392,51688
6010393,51688
6010394,51688
6010731507,51481
6010731508,51672
6010731509,51672
6010731510,51479
6010731511,51481
6010731512,51481
6010731513,51481
6010355,51674
6010356,51674
6010357,51674
6010358,51674
6010359,51674
60101267,50434
60101268,50434
6010267,51678
6010268,51678
6010269,51678
6010731801,50434
6010731861,51688
6010731869,51672
6010731892,51481
6010731901,52173
6010731902,52173
6010733,51479
601074,51678
6010187,50434
6010188,50434
60102,52173
6010743,51479
6010744,51479
6010745,51479
6010752,51479
6010731502,52173
6010731503,52174
6010731504,50434
6010182,51678
6010183,51678
6010731505,51672
6010731506,51672
601025,52174
601026,52174
6010807,51479
6010AHB0,51481
6010BRR0,51481
6010731515,51632
6010731516,51672
6010731517,51672
6010731518,51678
6010136,51672
60101016,51481
60101035,51481
60101036,51481
60101037,51481
6010715,51479
6010288,51678
6010289,51678
6010642,52174
6010643,52174
6010650,52173
6010771,51479
6010772,51479
601072,51678
6010811,51479
6010812,51479
6010813,51479
601084,51672
6010860,51479
6010679,51479
6010862,51479
6010863,51479
6010864,51479
601088,51672
6010731532,51479
6010731533,51479
6010440,52173
6010441,52173
6010442,52173
6010443,52173
6010444,52173
6010446,52173
6010447,52173
6010448,52173
6010449,52173
6010450,52173
6010160,51631
6010731769,51481
60101345,51479
60101008,51481
60101009,51481
6010988,51481
6010145,51672
6010857,51479
6010858,51479
6010859,51479
601086,51672
601087,51672
6010875,51479
6010876,51479
601035,51481
601036,51481
6010232,51674
6010247,51674
6010271,51678
6010273,51678
6010306,51672
6010987,51481
6010774,51479
6010775,51479
6010856,51479
6010657,51630
6010675,51503
6010676,51503
6010773,51479
6010994,51481
6010995,51481
6010237,51674
6010238,51674
6010836,51479
6010678,51503
6010105,51630
601011,51678
60101103,51481
60101104,51481
60101169,51674
60101170,51674
60101171,51674
60101172,51674
60101173,51674
6010731574,51481
6010712,51479
6010731565,51481
6010731566,51630
6010731567,50434
6010131,51672
6010143,51672
6010144,51672
6010731559,51503
6010315,51672
60101005,51481
6010229,51674
6010230,51674
6010231,51674
601037,51481
6010370,51678
6010371,51678
6010372,51678
6010731582,51674
6010731584,51479
6010731585,51479
6010731586,51672
6010731588,51674
6010731595,51630
6010731888,51481
6010731891,51481
6010731596,51479
6010731597,51672
6010731598,51672
6010731599,51481
6010731600,51481
6010731601,51481
60101006,51481
60101007,51481
601024,52174
6010997,51481
6010998,51481
6010BEB0,51479
6010BNY0,51503
6010516,51688
6010517,51688
6010518,51688
6010519,51688
6010520,51688
6010521,51688
6010912,51479
6010913,51479
6010672,51503
60101039,51481
60101040,51481
6010670,51503
6010671,51503
6010633,51678
6010634,51678
6010635,52174
6010731564,51481
6010264,51678
6010731524,52173
60101174,51674
60101175,51674
60101176,51674
60101177,51674
60101178,51674
60101179,51674
60101180,51674
601012,51678
60101208,51674
6010139,51672
60101004,51481
6010674,51503
6010677,51503
6010996,51481
6010515,51688
60101003,51481
6010731550,51479
6010731587,51674
6010369,51678
6010673,51503
6010731552,51672
6010731553,51672
60101209,51674
60101247,51672
60101248,51672
60101249,51672
6010CBA0,51481
6010CSL0,51481
6010KSM0,51481
60101067,51678
60101126,51481
60101127,51672
60101128,51672
60101129,51672
60101181,51674
60101182,51674
60101183,51674
60101184,51674
60101185,51674
60101186,51674
60101187,51674
6010664,51503
6010665,51503
601056,51481
601057,51481
601058,51481
60101334,51672
60101335,51672
60101333,51672
60101336,51672
6010782,51479
6010140,51672
6010731675,51479
6010731569,51678
6010731571,51674
6010731575,51678
6010731576,51678
6010731577,51481
6010731578,51672
601038,51481
601039,51481
601040,51481
601041,51481
601043,51481
6010731579,51678
6010731580,51674
6010731581,51674
6010989,51481
6010990,51481
6010991,51481
6010992,51481
6010993,51481
601042,51481
6010731602,51481
601044,51481
601045,51481
6010666,51503
6010667,51503
6010668,51503
6010669,51503
6010835,51479
6010233,51674
6010234,51674
6010235,51674
6010236,51674
6010731560,51479
6010731561,51479
6010731562,51479
6010731563,51630
6010710,51479
6010711,51479
6010731572,51674
6010731573,51672
6010514,51688
6010434,52173
6010731775,51503
6010731863,51479
6010731890,51481
6010193,50434
60101360,51674
60101358,51674
60101359,51674
60101357,51674
60101056,51678
601046,51481
6010731603,51678
60101055,51678
6010731528,51479
6010731605,51479
6010731606,51479
6010731607,51479
6010731638,51481
6010942,51478
6010943,51478
6010944,51478
6010945,51478
6010946,51478
6010947,51478
6010948,51478
60101148,51481
60101188,51674
60101189,51674
60101033,51481
60101034,51481
60101108,51481
60101110,51481
60101027,51481
6010339,51678
6010928,51478
6010929,51478
6010930,51478
60101028,51481
60101038,51481
60101059,51678
60101060,51678
60101061,51678
60101062,51678
60101094,51479
60101095,51479
60101109,51481
60101115,51672
60101124,51479
60101222,51479
60101223,51479
60101224,51479
60101236,51479
60101237,51479
60101238,51479
60101239,51479
60101255,51672
60101256,51672
60101257,51672
60101279,50434
6010931,51478
6010932,51478
6010933,51478
6010756,51479
6010757,51479
6010758,51479
6010759,51479
6010760,51479
6010761,51479
60101025,51481
6010154,51632
6010213,50434
6010214,50434
6010685,51479
6010686,51479
6010687,51479
6010688,51479
60101026,51481
6010766,51479
6010767,51479
6010768,51479
6010244,51674
6010252,51674
6010294,51672
6010242,51674
6010731608,51479
6010731554,51672
60101000,51481
60101017,51481
60101018,51481
60101019,51481
6010243,51674
6010927,51478
6010419,52173
601095,51672
6010950,51478
60101190,51674
60101258,51672
60101278,50434
6010731877,51479
6010799,51479
6010800,51479
6010803,51479
6010804,51479
6010895,51479
6010926,51478
6010731642,51672
6010731643,51481
6010731645,50434
6010336,51678
6010337,51678
6010217,50434
6010731611,51481
6010731612,51672
6010731613,51672
6010731614,51632
6010731616,51481
6010731617,51479
6010731618,51479
6010731619,51678
6010731620,50434
6010731625,51678
6010731626,51672
6010731627,51672
6010731667,51481
6010731829,51678
6010748,51479
6010755,51479
6010985,51481
6010986,51481
6010731639,51672
6010731609,51479
6010731610,51481
60101020,51481
60101021,51481
60101022,51478
60101023,51478
60101024,51478
6010729,51479
6010730,51479
60101031,51481
60101032,51481
6010215,50434
6010216,50434
6010731646,50434
6010340,51678
6010341,51678
6010342,51678
6010343,51678
6010293,51672
6010338,51678
6010847,51479
6010848,51479
6010849,51479
6010850,51479
6010851,51479
6010852,51479
6010853,51479
6010854,51479
6010855,51479
6010148,51672
6010731637,52173
6010683,51479
6010684,51479
6010951,51478
6010952,51478
6010953,51478
6010954,51478
6010974,51478
6010975,51478
60101280,50434
60101281,50434
60101282,50434
60101283,50434
60101322,51479
6010133,51672
6010134,51672
6010135,51672
6010224,50434
6010731632,51674
6010731633,51672
6010731634,51479
6010731635,51672
6010301,51672
6010645,52173
6010646,52173
6010660,51478
6010661,51478
6010731589,51674
6010731590,51674
6010731621,50434
6010731628,51674
60101339,51672
60101340,51672
6010625,51678
6010354,51678
6010626,51678
6010627,51678
6010628,51678
6010621,51678
6010731604,51678
6010731629,51478
6010731630,51478
6010731631,51478
6010420,52173
6010424,52173
6010425,52173
60101346,51479
60101347,51479
60101369,50434
6010980,51481
6010984,51481
6010979,51481
6010983,51481
6010ERI0,51481
6010731880,51481
60101088,51678
6010454,52173
6010455,52173
6010456,52173
6010457,52173
6010458,52173
6010815,51479
6010821,51479
6010822,51479
6010823,51479
6010824,51479
6010830,51479
6010873,51479
6010304,51672
6010305,51672
60101201,51674
60101202,51674
60101203,51674
60101204,51674
60101205,51674
60101206,51674
60101207,51674
6010523,52173
6010524,52173
6010525,52173
6010526,52173
6010527,52173
60101046,51674
60101048,51678
60101050,51678
6010731689,51631
6010731690,51479
6010923,51478
6010924,51478
6010893,51479
6010718,51479
6010731,51479
6010731555,51672
60101051,51678
60101052,51678
60101053,51678
60101054,51678
6010778,51479
6010779,51479
6010138,51672
6010461,52173
6010462,52173
6010463,52173
6010464,52173
6010465,52173
6010735,51479
6010740,51479
6010741,51479
6010742,51479
6010825,51479
6010826,51479
6010874,51479
6010469,52173
6010470,52173
601010,51678
6010100,51672
60101029,51481
60101030,51481
6010104,51631
6010137,51672
6010153,51633
6010156,51674
6010163,51631
6010164,51631
6010165,51631
6010169,51630
6010731654,52173
6010731656,51478
6010731657,51478
6010731658,51674
6010731659,51678
6010731660,51631
60101331,50434
60101332,50434
6010731647,51481
6010731650,50434
6010466,52173
6010467,52173
6010468,52173
6010717,51479
6010731905,51678
6010731906,51678
6010734,51479
6010922,51478
6010471,52173
6010473,50432
6010474,50432
60101068,51678
60101069,51678
60101070,51678
60101071,51678
60101072,51678
60101073,51678
60101074,51678
6010731686,50434
6010731687,51674
6010731688,51479
60101087,51678
6010981,51481
6010128,51630
6010731649,51630
6010731879,51481
6010982,51481
6010731648,51678
6010344,51678
6010345,51678
6010352,51678
6010353,51678
6010731661,51672
6010731662,51672
6010731663,51672
60101049,51678
60101075,51678
60101076,51678
60101077,51678
60101082,51678
60101083,51678
60101084,51678
60101085,51678
60101086,51678
6010194,50434
6010195,50434
6010219,50434
6010220,50434
6010221,50434
6010223,50434
6010227,51674
6010228,51674
6010731762,51678
6010731903,51678
6010731904,51678
60101096,51479
60101097,51479
60101098,51479
6010459,52173
6010460,52173
6010731671,51479
6010731672,51479
6010731673,51479
6010731674,51479
6010731678,51678
6010731679,51678
6010731680,51678
6010731681,51479
6010731682,51633
6010731683,51678
6010731684,50434
6010731685,50434
6010731622,50434
6010731623,50434
6010971,51478
601099,51672
6010827,51479
6010191,50434
6010192,50434
6010559,52173
6010828,51479
6010829,51479
6010731591,51674
6010731668,51479
6010731669,52173
6010731670,51479
6010129,51630
6010130,51630
6010298,51672
6010299,51672
6010300,51672
6010618,51678
6010619,51678
6010620,51678
6010631,51678
6010632,51678
601069,51678
6010716,51479
6010792,51479
6010793,51479
6010794,51479
6010522,52173
6010731664,51479
6010731665,51678
6010731666,51481
60101101,51478
6010789,51479
6010731651,52174
6010731652,51630
6010731653,51478
60101352,51678
60101366,50434
60101365,50434
6010902,51479
6010899,51479
6010900,51479
6010731691,51479
6010731692,51479
60101328,51479
6010898,51479
60101326,51479
60101327,51479
6010429,52173
6010426,52173
60101210,51674
60101211,51674
60101212,51674
6010528,52173
6010529,52173
6010530,52173
6010531,52173
6010532,52173
6010533,52173
6010918,51479
60101047,51678
6010879,51479
6010880,51479
6010881,51479
6010882,51479
6010279,51678
6010280,51678
6010320,51678
6010321,51678
6010322,51678
6010323,51678
6010324,51678
60101324,51479
60101325,51479
6010731693,51672
6010428,52173
6010430,52173
6010431,52173
6010432,52173
6010433,52173
6010896,51479
6010897,51479
6010427,52173
6010325,51678
6010326,51678
6010327,51678
6010328,51678
60101078,51678
60101079,51678
60101080,51678
60101081,51678
6010367,51678
6010445,52173
6010655,51630
601070,51678
60101119,51672
60101130,52173
60101131,52173
60101132,52173
60101133,52173
60101134,52173
6010790,51479
6010791,51479
601049,51481
6010731694,51479
6010784,51479
6010785,51479
60101216,51674
60101217,51674
60101219,51479
60101220,51479
60101221,51479
60101242,51672
60101100,51479
6010919,51479
6010920,51479
601048,51481
60101089,51678
6010878,51479
6010865,51479
6010731881,51678
6010762,51479
601050,51481
6010157,51632
6010731720,51630
6010731721,51631
6010731722,51630
6010883,51479
6010731556,51672
6010731583,51481
6010776,51479
6010777,51479
6010783,51479
6010146,51672
6010750,51479
6010751,51479
6010877,51479
60101213,51674
60101214,51674
60101243,51672
60101244,51672
601017,52173
6010534,52173
6010535,52173
60101215,51674
601051,51481
6010511,52173
6010512,52173
60101117,51672
60101118,51672
6010113,51630
6010116,51630
6010117,51630
6010118,51630
6010119,51630
6010120,51630
6010121,51630
6010123,51630
6010999,51481
6010LEV0,51630
6010731709,51479
6010731711,51674
6010731712,51678
6010731713,51481
6010731714,51678
6010731715,51678
6010731716,51678
6010731717,51678
6010114,51630
6010115,51630
6010122,51630
601071,51678
6010731522,52173
6010329,51678
6010330,51678
6010331,51678
6010332,51678
6010333,51678
6010334,51678
6010335,51678
6010363,51674
6010364,51678
6010365,51678
6010366,51678
6010731718,51630
6010731719,51630
6010731708,51632
60101146,51632
60101147,51632
6010111,51630
6010112,51630
6010127,51630
6010162,51631
6010837,51479
6010838,51479
6010731697,51672
6010731698,51678
6010731699,51678
6010731700,51678
6010731701,51678
6010731702,51479
6010731703,51479
6010731704,51479
6010317,51672
6010368,51678
60101139,52173
601096,51672
6010960,51478
6010731705,51478
6010731706,52173
6010731707,51672
6010731886,51672
60101090,51678
60101091,51678
60101092,51678
60101093,51678
6010731676,51479
60101135,52173
60101136,52173
60101137,52173
60101138,52173
6010225,50434
6010245,51674
6010246,51674
6010731695,51479
6010731696,51479
601097,51672
6010731592,51674
60101245,51672
60101246,51672
6010311,51672
60101349,51479
60101348,51479
60101351,51479
60101350,51479
60101356,51674
60101355,51674
60101354,51674
60101353,51674
6010845,51479
6010841,51479
6010842,51479
6010885,51479
6010843,51479
6010844,51479
6010731724,51479
6010846,51479
6010884,51479
6010839,51479
6010840,51479
6010889,51479
6010887,51479
6010888,51479
601076,51672
6010731723,51479
601077,51672
6010731726,50434
6010731727,50434
6010226,50434
6010731624,50434
6010867,51479
6010731728,51479
6010731725,50434
60101123,51672
6010870,51479
6010222,50434
6010866,51479
6010868,51479
601060,51678
6010602,51688
601023,52173
6010274,51678
6010819,51479
601085,51672
6010890,51478
6010921,51478
60101315,51672
60101316,51672
60101317,51479
60101318,51479
6010132,51672
6010147,51672
6010166,51630
6010167,51630
6010308,51672
6010309,51672
6010869,51479
60101241,51633
6010731802,50434
6010543,51679
6010544,52173
6010545,52173
60101337,51672
6010373,51678
6010374,51678
601068,51678
6010731546,52173
6010731558,51672
6010731710,51478
6010731729,51478
6010649,52173
601047,51481
6010496,50434
6010497,50434
6010498,50434
6010499,50434
60105,51678
6010500,50434
6010536,52173
6010537,52173
6010538,52173
6010539,52173
6010540,51688
6010541,51688
6010542,51679
6010310,51672
6010316,51672
6010731730,51479
6010731734,51674
6010701,51479
6010702,51479
6010705,51479
6010713,51479
6010714,51479
6010722,51479
6010723,51479
6010724,51479
6010725,51479
6010726,51479
6010703,51479
6010704,51479
601062,51678
601063,51678
6010731754,50434
60101323,51478
6010727,51479
6010728,51479
6010731542,51678
6010731544,51678
6010731545,52173
6010168,51630
6010189,50434
6010196,50434
601064,51678
6010641,52173
6010644,52173
6010647,52173
6010648,52173
6010731758,51479
6010614,51678
6010615,51678
6010939,51478
6010949,51478
6010938,51478
6010976,51478
601098,51672
6010731759,51479
6010731760,51481
6010731761,51678
6010731742,51672
6010731743,51672
6010731744,51672
6010LBS0,51478
6010LMA0,51479
6010102,51633
60101063,51678
60101064,51678
60101065,51678
60101066,51678
60101144,51678
60101145,51678
60101153,51633
60101154,51633
60101225,51479
6010731748,51678
6010731749,51678
6010731750,51672
6010731751,51672
60101226,51479
60101227,51479
60101228,51479
60101229,51479
60101230,51479
60101231,51479
60101232,51479
60101233,51479
60101234,51479
60101235,51479
60101240,51633
6010731745,51672
6010731746,51630
6010731747,51678
6010731755,50434
6010731756,51672
6010731757,51478
6010731735,51479
6010731736,51479
6010291,51672
6010292,51672
6010307,51672
6010731791,51688
6010694,51479
6010695,51479
6010696,51479
6010697,51479
6010698,51479
6010699,51479
60107,51678
6010700,51479
6010617,51678
601065,51678
601066,51678
601067,51678
6010936,51478
6010937,51478
6010731816,51479
6010731856,50434
6010731868,51672
601075,51674
6010763,51479
60108,51678
6010603,51688
6010608,51678
6010609,51678
601061,51678
6010610,51678
6010611,51678
6010612,51678
6010613,51678
6010731737,51479
6010731738,51479
6010731739,51478
6010731740,51672
6010731741,51633
6010731752,51672
6010731753,51679
60101338,51672
60101368,50434
60101367,50434
60106,51678
6010281,51678
601013,51678
6010616,51678
6010731763,51678
6010282,51678
601029,51678
6010375,51678
6010376,51678
6010377,51678
6010629,51678
6010630,51678
6010290,51678
6010378,51678
6010283,51678
6010284,51678
6010731548,51479
6010738,51479
6010731764,51479
6010689,51479
6010690,51479
6010731777,51688
6010731778,51479
6010731779,51672
6010731780,50434
6010731781,52174
6010124,51630
6010125,51630
6010126,51630
60101284,51630
60101285,51630
60101288,51479
6010248,51674
60101012,51481
6010346,51678
6010347,51678
6010549,51688
6010550,51688
6010551,51688
6010552,51688
6010348,51678
6010349,51678
6010350,51678
6010351,51678
6010417,52173
6010418,52173
6010421,52173
6010422,52173
6010423,52173
60101289,51479
6010149,51672
6010150,51672
6010504,50434
6010505,50434
6010506,50434
6010547,51688
6010548,51688
6010731568,51678
60101286,51478
60101287,51478
6010961,51478
6010731765,51478
6010691,51479
6010208,50434
6010209,50434
6010210,50434
6010211,50434
6010212,50434
6010266,51678
60101276,50434
601030,50434
6010490,50434
6010491,50434
6010492,50434
6010493,50434
6010494,50434
6010495,50434
6010501,50434
6010502,50434
6010258,51674
6010259,51674
6010260,51678
6010638,52174
6010639,52174
6010692,51479
6010746,51479
6010747,51479
6010749,51479
6010753,51479
6010754,51479
6010769,51479
601020,51688
60101277,50434
6010249,51674
6010250,51674
6010251,51674
6010731615,52173
6010693,51479
6010973,51478
60101,52173
60101001,51481
60101011,51481
6010171,51672
6010172,51672
6010173,51672
6010174,51672
6010503,50434
6010731731,51479
6010731732,51478
6010731768,51481
601019,51688
6010909,51479
6010910,51479
6010911,51479
6010914,51479
6010607,51688
6010489,50434
6010110,51630
60101105,51479
6010151,51672
6010731835,51688
6010553,51688
6010557,51688
6010560,51688
6010561,51688
6010731803,51674
6010731804,51674
6010770,51479
6010731767,50434
6010481,50434
6010482,50434
6010483,50434
6010484,50434
6010485,50434
6010486,50434
6010487,50434
6010488,50434
6010731792,51672
6010731793,51672
6010731794,51672
6010604,51688
6010605,51688
6010606,51688
6010915,51479
6010934,51478
6010935,51478
6010941,51479
60101106,51479
60101113,51630
60101120,51672
60101140,51630
60101141,51630
6010170,51630
6010731855,50434
6010731857,50434
6010731858,50434
6010731878,51478
6010731887,51481
6010152,51672
6010472,50434
6010475,50434
6010476,50434
6010477,50434
6010478,50434
6010479,50434
6010480,50434
6010200,50434
6010201,50434
6010202,50434
6010820,51479
6010871,51479
6010872,51479
6010903,51479
